Unnamed: 0,x0 (px),y0 (px),gratio,axon_area (um^2),axon_perimeter (um),myelin_area (um^2),axon_diam (um),myelin_thickness (um),axonmyelin_area (um^2),axonmyelin_perimeter (um),eccentricity,orientation,fiber_eccentricity,fiber_orientation,solidity,image_border_touching,bbox_min_y,bbox_min_x,bbox_max_y,bbox_max_x
0,122.3255659121172,25.44052374611629,0.8621239655402017,0.7535179768319998,4.555773027830941,0.260286447168,0.979494198947261,0.07832329300961045,1.013804424,5.177945697674714,0.9469506915345881,-1.548815141624515,0.9341594576451404,-1.523923024292949,0.9348547717842324,True,0,17,82,233
1,299.2250726040658,18.63455953533398,0.8237046356341506,0.3454878251519999,2.942585711208678,0.163713737088,0.6632411033764976,0.07097588560500745,0.5092015622399999,3.546526128860374,0.9351520487608889,-1.498369837056964,0.9142740119210024,-1.52307392694652,0.9514160718397421,True,0,232,61,373
2,581.7635561160151,56.11349306431273,0.9264357306865607,1.060878394368,5.413851661075467,0.17516868192,1.162218707414608,0.04614338974707129,1.236047076288,5.962547408883392,0.7421538792515018,1.270390046334354,0.7938598883833914,1.316618020783078,0.8908861115011937,True,0,499,116,675
3,680.8076923076923,4.294871794871795,0.5758143519455575,0.026087173632,0.9592009817003769,0.05259241094399999,0.1822504350574638,0.06712929144770927,0.07867958457599998,1.419269532215094,0.9760014835468714,1.532506971959548,0.9469999125411649,1.550685563093825,0.899135446685879,True,0,650,21,713
4,854.0552699228792,52.07803892765332,0.8701292907505146,0.9107099205119998,4.197643913267544,0.292142899584,1.076824908970114,0.08036047984595363,1.202852820096,4.637261505147166,0.5584725633233739,-1.463308999957808,0.6474856753638895,-1.460564268333864,0.9511002444987775,True,0,769,120,925
5,1024.314632141389,46.2521578298397,0.9097756780201703,0.8137191467519999,3.831447495615847,0.169399403136,1.017870029008027,0.05047213035563403,0.9831185498879998,4.345136105795092,0.6164311587491268,-0.9406929854721705,0.6405053174170648,-1.046527716388951,0.9773046796545491,True,0,974,111,1105
6,1137.275862068966,13.30172413793103,0.8739485157779334,0.07759261900799999,1.298503747807924,0.023996855232,0.3143151140186466,0.02266717427868815,0.10158947424,1.751971926801508,0.7456127263154639,-1.260032922189003,0.8247360302355947,-1.346184668075018,0.8812915479582146,True,0,1102,30,1165
7,1430.960815047022,15.04022988505747,0.6384206449762232,0.3200695534079999,4.059453399352074,0.4652212631039999,0.638377014361254,0.1807773220768441,0.7852908165119998,4.718202069195846,0.9747355112569255,1.464621872747331,0.9557015158792097,1.480994747791611,0.7801100468718157,True,0,1311,63,1521
8,2086.746124558063,62.17772640739734,0.8628341027123356,1.229776121088,4.766521445482638,0.4220770913279999,1.251319139364638,0.09946194291847649,1.651853212416,5.171354890965277,0.6722766272443182,1.031376541384921,0.6964830082081894,1.229701066712381,0.9664870548035221,True,0,1993,141,2179
9,2240.751928020566,37.71508140531277,0.8901280413899693,0.7806085032959998,4.116536105795092,0.204600364992,0.9969461446602799,0.06152846582133203,0.9852088682879998,4.354447349218864,0.802226381888436,1.249574664073653,0.8185895036451819,1.266847605476913,0.9609881626351003,True,0,2134,99,2300
