Unnamed: 0,x0 (px),y0 (px),gratio,axon_area (um^2),axon_perimeter (um),myelin_area (um^2),axon_diam (um),myelin_thickness (um),axonmyelin_area (um^2),axonmyelin_perimeter (um),eccentricity,orientation,fiber_eccentricity,fiber_orientation,solidity,image_border_touching,bbox_min_y,bbox_min_x,bbox_max_y,bbox_max_x
0,207.8412164529465,89.54750893420223,0.7883001592765163,4.772949421823999,11.9547455242098,2.907800119871999,2.465179090631581,0.3310147884027676,7.680749541695999,13.04688251944414,0.8585208634254125,-1.399092458217718,0.8567693115861389,-1.51033161557025,0.8702890596414197,True,0,27,245,471
1,694.8849547065774,142.9585269791257,0.8753128196002062,8.491709468159998,12.43444794586414,2.59157675232,3.288157584007084,0.234196900056429,11.08328622048,13.94581688696263,0.5695558133635586,-1.332905230046036,0.6451000111192329,-1.401806892487847,0.9693707108018593,True,0,477,359,931
2,1006.928571428571,2.357142857142857,0.2154866450518181,0.002341156608,0.1664857844071698,0.04807732319999999,0.05459719016326424,0.0993848709636424,0.05041847980799999,1.238608238658113,0.8639991304436438,1.425067929555963,0.9403662226017221,1.466152274567053,0.9655172413793104,True,0,973,22,1027
3,1097.37521079258,23.52360876897133,0.7237759253429248,0.198329409792,1.914345220358489,0.180269058816,0.5025145245972096,0.09589059590013146,0.3785984686079999,2.552967853603016,0.4059487729611865,0.7846237180044454,0.5506451573711717,1.371642772481781,0.9583838383838383,True,0,1055,70,1143
4,1189.585227272727,10.49431818181818,0.7474825474418508,0.117726732288,1.766416610179245,0.09297736243199999,0.3871618925224066,0.06539626588067968,0.21070409472,2.356450692909055,0.9594734171974114,1.505654048963088,0.9290475500907792,1.481257925047508,0.9166666666666666,True,0,1136,36,1228
5,1717.801158301158,10.98262548262548,0.4867322682312848,0.08662279449599998,1.908014023065282,0.2790157000319999,0.3321017425846702,0.1751035623262539,0.365638494528,3.32301338581811,0.8786026248280154,1.44223089767725,0.6729411811842981,1.487139831173599,0.7159640635798203,True,0,1663,69,1772
6,1873.59756097561,4.719512195121951,0.3929702432153492,0.02742497740799999,0.8860489817003769,0.150168473856,0.1868651004049018,0.1443273102846179,0.177593451264,2.207927986466036,0.9673630268564745,1.535251417451029,0.9110387839440075,1.550947654162957,0.9398280802292264,True,0,1823,35,1921
7,2060.5,1.5,0.1938006332446037,0.001337803776,0.146304,0.03428122175999999,0.04127159641568547,0.08584372078215691,0.03561902553599999,0.9460002386581123,0.9759000729485332,1.570796326794897,0.9286742251911208,-1.525358389155191,1.0,True,0,2041,15,2085
8,1323.808745247148,95.69467680608365,0.8001095281926135,0.8796059827199998,4.274639229889807,0.4944021079679999,1.058276486077593,0.1321940176006681,1.374008090688,5.038140138391692,0.7991186866150516,0.1047082150222581,0.7632343031408008,0.07971621755878887,0.9362762548949805,False,1,1262,181,1387
9,2096.177777777778,65.54444444444445,0.7784053464522384,0.4214081894399999,2.718748046130564,0.274082548608,0.73249817151325,0.1042629519958,0.6954907380479999,3.660422367518487,0.6677167292086362,0.1669722419998637,0.6128389888791639,0.1522448091192315,0.9612817089452603,False,5,2049,126,2145
10,1002.804080061586,80.6501154734411,0.7518062661403517,0.4344517762559999,2.835782009531318,0.3342001057919999,0.7437480633988718,0.1227667400629163,0.7686518820479998,3.895028642775846,0.7223394478380442,-0.8866980673293211,0.6468241252368562,-0.7363780865067765,0.961332099907493,False,17,945,131,1059
11,2021.329145728643,64.24874371859296,0.7170856896528541,0.133111475712,1.563735495615848,0.125753554944,0.4116828812746195,0.08121133925704142,0.258865030656,2.11275616545962,0.4873088190659968,0.01537201533835417,0.4727883729116384,0.2587099346897663,0.9315389116442364,False,31,1993,99,2054
12,1187.280159883721,134.0014534883721,0.8748721026180732,1.840817995776,5.897295468547919,0.5642187425279999,1.53094815943654,0.1094813308241083,2.405036738304,6.694995991994709,0.3834764222019605,0.1228092310884784,0.2587420852216584,0.2002207214296264,0.9461515320813099,False,31,1093,228,1296
13,1285.5,43.5,0.1109400392450458,0.0003344509439999999,0.036576,0.026839688256,0.02063579820784273,0.08268638658170971,0.0271741392,0.7662579634007541,0.0,-0.7853981633974483,0.855334640890032,-0.4477719721331068,1.0,False,19,1269,48,1290
14,2263.944444444444,282.5077614379085,0.9425951508282544,1.637471821824,10.29842801906264,0.2055201050879999,1.44391615993999,0.04396786324710455,1.842991926912,10.43147552821245,0.9811131967099949,-0.05150685534325796,0.9787672798377364,-0.05208822885045666,0.7289239587598169,True,42,2204,452,2300
15,1785.687051854931,195.5529980255638,0.7509345676392025,3.218421434111999,7.912336184522259,2.488983925248,2.024307644982514,0.3357050537797858,5.707405359359999,10.2358965154415,0.609133491084664,0.2150054138632359,0.5967957775829329,0.1545368058633691,0.9696694881096332,False,25,1643,363,1925
16,1084.5,99.03787878787878,0.6569237667405108,0.08829504921599998,1.29412208272981,0.116305315776,0.3352920343016645,0.0875525700195624,0.204600364992,2.22280908749547,0.6596024224080392,-0.6492739493139978,0.5103243789942683,-0.6555161151899306,0.9158716392020815,False,65,1052,129,1112
