axon_id,reasons,category,gratio,axon_diam,myelin_thickness,solidity,eccentricity,sample,slice_id
0,border-touching; low solidity (0.709),border,0.5194819978294699,1.18084737839026,0.5461386780516135,0.708612854360528,0.9719278438206073,sample3,01
1,border-touching,border,0.9054226541338756,1.835542360895836,0.09586723058328697,0.9772123757179028,0.644686209283273,sample3,01
2,border-touching,border,0.7626285949839806,0.2889011749097983,0.04496086184688503,0.9584352078239609,0.7133312540339997,sample3,01
3,border-touching; very low gratio (0.179); myelin>>axon (mt/ad=2.30),border,0.1787205414635708,0.07440342854850486,0.1709540688808438,0.896551724137931,0.8781619012776691,sample3,01
4,border-touching,border,0.6370220572706061,0.2501957566550568,0.07128131592443294,0.9318541996830428,0.8993196918321229,sample3,01
5,border-touching,border,0.7382908473373175,0.1663711239935054,0.02948759695783212,0.8253968253968254,0.3665112143065941,sample3,01
6,border-touching; low solidity (0.642),border,0.337750554377814,0.1148952618601784,0.1126413006363331,0.6424870466321243,0.9761530133330453,sample3,01
7,border-touching,border,0.7627983915417061,1.25063833455942,0.1944507407504652,0.8902623765375992,0.9415529020945818,sample3,01
9,tiny axon (0.0413 um),artifact,0.5494422557947561,0.04127159641568547,0.01692192144368553,1.0,0.9759000729485332,sample3,01
17,tiny axon (0.0206 um); very low gratio (0.171); myelin>>axon (mt/ad=2.43),artifact,0.1708715315433522,0.02063579820784273,0.05006605725631989,1.0,0.0,sample3,01
23,tiny axon (0.0206 um); very low gratio (0.263); myelin>>axon (mt/ad=1.40),artifact,0.2626128657194451,0.02063579820784273,0.02897149014840947,1.0,0.0,sample3,01
24,very low gratio (0.263); low solidity (0.692); myelin>>axon (mt/ad=1.40),myelin_dominant,0.2629152410248095,0.06921457134405704,0.09702177294448155,0.6923076923076923,0.9941025158658495,sample3,01
28,tiny axon (0.0103 um); very low gratio (0.094); myelin>>axon (mt/ad=4.79),artifact,0.09449111825230681,0.01031789910392137,0.04943824061130355,1.0,0.0,sample3,01
31,very low gratio (0.173); low solidity (0.667); myelin>>axon (mt/ad=2.39),myelin_dominant,0.1732050807568877,0.05651346085280072,0.134883578754609,0.6666666666666666,0.9373926350596613,sample3,01
38,border-touching,border,0.578882302566826,0.3378225761207321,0.1228773662332535,0.752280701754386,0.9600474380445827,sample3,01
