axon_id,reasons,category,gratio,axon_diam,myelin_thickness,solidity,eccentricity,sample,slice_id
0,border-touching,border,0.8704095309949991,2.646334955272294,0.1969990997261007,0.9197578333636275,0.5580141909378926,sample5,05
1,border-touching,border,0.7337708215298633,0.7251949166109651,0.1315588200124411,0.980742505459599,0.6240378009889797,sample5,05
2,border-touching,border,0.9323204492551266,2.513843417616561,0.09124319502118362,0.9502008932144516,0.6480747353586744,sample5,05
3,border-touching,border,0.4955946277833521,0.1337352572896984,0.06805640986607712,0.8704663212435233,0.9412535878092558,sample5,05
4,border-touching,border,0.6557030761435935,0.716629903238635,0.1881442074968577,0.9745454545454545,0.510745646275013,sample5,05
5,border-touching,border,0.5362576380204389,0.2911037570476999,0.1258696700085783,0.8943820224719101,0.9823074731987504,sample5,05
6,border-touching; myelin>>axon (mt/ad=1.02),border,0.3287979746107146,0.0619073946235282,0.06318829777933159,0.8,0.9779396181810298,sample5,05
7,border-touching,border,0.4242640687119285,0.0619073946235282,0.0420048669280499,0.8780487804878049,0.9372304778558435,sample5,05
8,border-touching,border,0.8305400389583104,0.8458160330081671,0.08628840590380918,0.9487505294366794,0.5599639464085546,sample5,05
9,border-touching,border,0.768067502203232,2.2112584189384,0.3338656347959965,0.7971882322311898,0.2813645780135543,sample5,05
10,border-touching,border,0.8873901196710475,1.602300301101951,0.1016660210421442,0.9328846079455341,0.7651505268023728,sample5,05
12,border-touching,border,0.7937469285665647,0.8968860132356326,0.1165267469378464,0.949126994096219,0.7420113347604431,sample5,05
18,low solidity (0.739),merge_error,0.7958073944559155,1.986296073979675,0.2548273448785874,0.7394696410399665,0.7380658311554907,sample5,05
20,low solidity (0.697),merge_error,0.7388367109155061,0.9056271081088922,0.1600600990337397,0.6970684039087948,0.9857391666529368,sample5,05
24,border-touching,border,0.4583617544621445,0.1810783943792302,0.1069886207581465,0.9447852760736196,0.960197313699879,sample5,05
26,border-touching,border,0.6545296715268842,0.5666396301237703,0.1495403399268991,0.9586776859504132,0.8263098549706704,sample5,05
35,border-touching,border,0.7309555587591263,0.3969375039470042,0.07305083577055123,0.9432759719566602,0.9418042029204775,sample5,05
57,border-touching,border,0.6627988878535792,0.7359779923899576,0.1872156110225764,0.9623605069037261,0.9007111354410531,sample5,05
72,low solidity (0.706),merge_error,0.6886858084761368,0.9119528691050295,0.2061200235717774,0.7056910569105691,0.9403256373673183,sample5,05
73,tiny axon (0.0292 um); very low gratio (0.149); myelin>>axon (mt/ad=2.86),artifact,0.1486588292494333,0.0291834256959256,0.08356399658171058,1.0,0.8944271909999159,sample5,05
74,very low gratio (0.288); myelin>>axon (mt/ad=1.24),myelin_dominant,0.2880507013855584,0.1010943520885085,0.1249329592274749,0.7868852459016393,0.8081280686570553,sample5,05
75,border-touching,border,0.7785791976480678,1.173522120055826,0.1668694785228226,0.9595015576323987,0.9879838015070349,sample5,05
79,border-touching,border,0.7365969211185689,1.221353386766026,0.2183746858376087,0.9655457552370452,0.791857654253888,sample5,05
108,border-touching; low solidity (0.741),border,0.6584020354590003,0.6506006076455482,0.1687751793977377,0.7412378821774795,0.8457876654777505,sample5,05
113,border-touching,border,0.7035975447302918,0.5054717604425426,0.1064692962523787,0.9516256938937351,0.6972565503064698,sample5,05
115,myelin>>axon (mt/ad=1.01),myelin_dominant,0.331252501056881,0.2144535057043344,0.2164742079256497,0.9211087420042644,0.9274797477723015,sample5,05
116,border-touching,border,0.8653677220701377,2.145527667629725,0.1668985738013942,0.972909729097291,0.8982077469392014,sample5,05
124,border-touching,border,0.716330994422817,0.425417878399336,0.08423331355188023,0.9714285714285714,0.955707746587794,sample5,05
131,border-touching,border,0.8543130795475093,1.591098996551351,0.1356659042756254,0.9200650003869071,0.7552264886754746,sample5,05
138,tiny axon (0.0413 um); very low gratio (0.180); myelin>>axon (mt/ad=2.28),artifact,0.179968508266339,0.04127159641568547,0.09402758599548355,1.0,0.9759000729485332,sample5,05
141,tiny axon (0.0357 um); very low gratio (0.164); myelin>>axon (mt/ad=2.55),artifact,0.1640299655441424,0.03574225095072239,0.09107924475776467,1.0,0.9561828874675149,sample5,05
146,border-touching,border,0.9174446677686056,1.749667456808343,0.07872102987016483,0.9737893667456824,0.3906273866638659,sample5,05
152,border-touching,border,0.6616091921183729,0.734530070483148,0.187843689994916,0.9653333333333334,0.9054988527040116,sample5,05
155,low solidity (0.705),merge_error,0.7372364039767034,0.8005519548102933,0.142665167722835,0.7054963084495488,0.9535537237346917,sample5,05
163,border-touching,border,0.7392493243604368,0.3502011083511072,0.06176209609070432,0.9737954353338969,0.9305729974137698,sample5,05
