Unnamed: 0,x0 (px),y0 (px),gratio,axon_area (um^2),axon_perimeter (um),myelin_area (um^2),axon_diam (um),myelin_thickness (um),axonmyelin_area (um^2),axonmyelin_perimeter (um),eccentricity,orientation,fiber_eccentricity,fiber_orientation,solidity,image_border_touching,bbox_min_y,bbox_min_x,bbox_max_y,bbox_max_x
0,30.26450511945393,10.12798634812287,0.7944340571690589,0.09799412659199998,1.487984119329056,0.05727472415999999,0.3532279676479738,0.04570023122029928,0.155268850752,1.826961963400754,0.9388416453513543,-1.532271079112085,0.915690374659517,-1.465256601610981,0.9582992641046607,1.0,0.0,0.0,33.0,73.0
1,950.4217273954116,59.97435897435897,0.7771177391104245,0.9913125980159998,4.4420440325966,0.6501726351359999,1.123467133915418,0.1611087240968379,1.641485233152,5.461521193290562,0.6918559961141437,-0.66839605480044,0.7086567909500714,-1.034258143056667,0.953821399839099,1.0,0.0,865.0,147.0,1041.0
2,1310.551177904143,73.79589764419171,0.8431370697483137,3.293672896511999,9.41562825772075,1.339559643456,2.047836560680926,0.1904966909359328,4.633232539967999,11.79053419405358,0.7480808283517221,1.529249344627884,0.7361940354925092,-1.523114023759429,0.8536754507628294,1.0,0.0,1085.0,241.0,1493.0
3,1647.125,6.208333333333333,0.5685352436149612,0.03210729062399999,0.8441165505147166,0.06722463974399999,0.2021887041770171,0.0767211012608961,0.09933193036799998,1.463420669843773,0.9190527782871913,-1.543181159474443,0.9012078602785839,1.568048053409506,0.9186602870813397,1.0,0.0,1619.0,25.0,1681.0
4,1846.177182685253,39.30557593543654,0.9070595964970405,0.9117132733439999,4.6980760325966,0.196406316864,1.077417928698757,0.05519794808483233,1.108119590208,5.070817073961506,0.8886023691156024,1.255785552652818,0.8938231966874023,1.344587419978558,0.9434974474344553,1.0,0.0,1735.0,98.0,1939.0
5,1951.324175824176,4.291208791208791,0.558011868609425,0.030435035904,1.033921844071698,0.06730825247999998,0.1968529686299074,0.07796131288411694,0.09774328838399998,1.508546573579999,0.9865599183453714,-1.530549720384066,0.9200438755320609,-1.55555938634779,0.900990099009901,1.0,0.0,1926.0,26.0,1992.0
6,2044.027436527437,31.05118755118755,0.834756477287379,0.4083646026239999,2.629795926801508,0.177677064,0.7210727846278331,0.07136968104236821,0.5860416666239999,3.386696463782261,0.6020493637121922,1.456694930478011,0.6395293035236849,1.455677888913217,0.9705882352941176,1.0,0.0,1989.0,82.0,2104.0
7,2129.87037037037,7.351851851851852,0.6548702641533436,0.05418105292799999,1.194132178993584,0.07215779116799999,0.2626508312633304,0.06921112239766608,0.126338844096,1.743152848837357,0.9379904829216353,1.542102109512497,0.9002139003345107,1.524089417374614,0.9296987087517934,1.0,0.0,2092.0,31.0,2167.0
8,157.5329218106996,53.04732510288066,0.5957130530893457,0.3250863175679999,2.340706321387923,0.5909748180479999,0.6433605171130031,0.2183117004718926,0.9160611356159999,3.928466918033204,0.3329280648463238,-0.529465875581304,0.3904628868996788,-0.9415042339629653,0.9703019715497879,0.0,1.0,97.0,117.0,221.0
9,890.8333333333334,22.16666666666667,0.1514745875360486,0.001003352832,0.082296,0.04272610809599999,0.03574225095072239,0.1001098888060485,0.04372946092799999,1.300453280023018,0.7492686492653552,0.7853981633974483,0.7752425763469701,-0.408226125169162,0.9230769230769231,0.0,1.0,873.0,35.0,903.0
10,1536.83734939759,65.3433734939759,0.7037365974445857,0.222075426816,1.977434202058866,0.2263396763519999,0.5317473228292464,0.1119291448911252,0.4484151031679999,2.955303853603016,0.6452961368024369,-0.2023736379554167,0.609632455484871,-0.0785883473881736,0.9581529581529582,0.0,21.0,1505.0,114.0,1580.0
11,1968.635135135135,58.67297297297297,0.6770127304749498,0.12374684928,1.44957008272981,0.146238675264,0.3969375039470042,0.09468489645829153,0.2699855245439999,2.355318248189431,0.3871848804253972,-0.6435027940613994,0.4924071499870316,-0.09327747186769582,0.9542230818826564,0.0,21.0,1937.0,97.0,2003.0
12,2130.153198653199,80.21604938271605,0.7105542750666937,0.2979957911039999,2.48230373427396,0.29222651232,0.6159707991441247,0.1254584771017559,0.5902223034239998,3.3619753356849,0.7483883908585093,0.445587207193628,0.6225660172408519,0.5897796750478251,0.9369085173501577,0.0,28.0,2079.0,138.0,2179.0
13,53.48837209302326,67.05813953488372,0.7006027640938093,0.172576687104,1.758897220358489,0.179014867776,0.4687552266590737,0.1001594815000721,0.3515915548799999,2.801424715974337,0.801225352319866,-1.504028788240471,0.8179929028782199,-1.467036143027916,0.9520295202952029,0.0,41.0,11.0,99.0,107.0
14,1117.5,63.5,0.05981486045545793,0.0003344509439999999,0.036576,0.09314458790399999,0.02063579820784273,0.1621793536750056,0.09347903884799998,1.594091793938488,0.0,-0.7853981633974483,0.9451150654324653,0.7882481678475387,1.0,0.0,30.0,1099.0,81.0,1149.0
15,1708.281589549505,157.3967159077036,0.8144524915129863,2.739487682304,7.920449670606787,1.390396186944,1.867625243303466,0.2127399782635974,4.129883869247999,9.3036353682815,0.7571270321597338,1.433487151619538,0.6357719414425432,1.434596851203907,0.9227216401937591,0.0,51.0,1569.0,281.0,1853.0
16,2047.917739061572,182.819342704415,0.8612694536423323,1.689311718144,5.649107780404525,0.5880483722879999,1.466594177993845,0.1181171645746965,2.277360090431999,6.532891872665653,0.7503934380099596,0.1726618024868619,0.653530566353896,0.2535546693668735,0.9599923976052457,0.0,79.0,1963.0,296.0,2136.0
17,1928.143939393939,115.6818181818182,0.5800110950153219,0.08829504921599998,1.235470513915471,0.174165329088,0.3352920343016645,0.1213933108751318,0.2624603783039999,2.234496715974337,0.4679665515178151,-0.5012097581219751,0.5365683729014535,-0.6069087351852089,0.947935368043088,0.0,85.0,1897.0,155.0,1967.0
18,1464.670731707317,108.0853658536585,0.32901493139751,0.013712488704,0.5076823349218864,0.112960806336,0.1321335796634111,0.1347350082845168,0.12667329504,1.774753087495469,0.6720597174538472,-0.3662613520670105,0.8077911564464428,-0.3799471025106296,0.8586387434554974,0.0,71.0,1442.0,135.0,1483.0
19,26.42757660167131,169.3537604456824,0.817113252362159,0.4802715555839999,3.207492536980753,0.239048812224,0.7819851256776055,0.08751217528470515,0.7193203678079999,3.808564404117734,0.8397847288094492,0.0958277777675229,0.8229680190919324,0.1800989887125845,0.971090448013525,1.0,90.0,0.0,235.0,83.0
20,1218.338709677419,123.758064516129,0.4178108800492927,0.031103937792,0.9898264542509426,0.147074802624,0.1990044310907596,0.1386491115182923,0.178178740416,2.03614151868113,0.956484003036134,0.5268893041286057,0.8611738989991774,0.6085318330315341,0.7914893617021277,0.0,98.0,1169.0,160.0,1235.0
21,2246.623651452282,152.19377593361,0.8422262799842453,0.4030133875199999,3.843571541746412,0.1651351536,0.7163327313812629,0.06709508031569755,0.5681485411199999,4.37403503736226,0.8521437065418205,0.9337387429295179,0.8275698832088624,0.9921967502357941,0.7857841538963156,1.0,99.0,2174.0,209.0,2300.0
22,233.3761392848797,187.8655059593363,0.8740151749878705,1.431115589376,5.021309505147166,0.4423113734399999,1.349871461095645,0.0972885395367206,1.873426962816,6.31338012485773,0.4726575228755077,0.6376126685954491,0.4558836575317405,0.6115918032561882,0.9682090734245955,0.0,88.0,137.0,275.0,317.0
23,1510.220730397422,176.4581095596133,0.8118230845721196,0.6227476577279999,3.290763303088299,0.3221598718079999,0.890453224044075,0.1032015128774893,0.9449075295359999,4.411205133626035,0.4866906486024195,0.106123457667221,0.3173063015608829,0.2391188782328657,0.9619010719359421,0.0,109.0,1453.0,239.0,1577.0
24,2168.318181818182,178.8235294117647,0.7164465025460484,0.2501693061119999,2.039223495615848,0.237209332032,0.5643805927038548,0.1116846061691999,0.4873786381439999,2.83648760141094,0.6189978051474283,0.2271482806765979,0.4303698031939873,0.2319324821917658,0.9645390070921985,0.0,130.0,2128.0,223.0,2212.0
25,955.0584756898818,190.7352168199737,0.7736315026722077,0.254517168384,2.490148046130564,0.170737206912,0.5692638435738975,0.0832847424179072,0.4252543752959999,3.3354066061766,0.72913347746297,-0.3666406566438843,0.6362274567969703,-0.08548411161536543,0.8550561797752809,0.0,142.0,918.0,244.0,997.0
26,892.7891396332864,191.2433004231312,0.770343811411418,0.237125719296,2.194077399352074,0.162459546048,0.5494705113847667,0.08190453503821984,0.3995852653439999,2.958228151925657,0.5320677566993157,-0.8033188854713423,0.6021671228452987,-0.320965062485626,0.9107257546563905,0.0,137.0,855.0,240.0,930.0
27,1386.261904761905,196.9603174603175,0.7353723765473116,0.04214081894399999,0.9876077478079238,0.03578625100799999,0.2316362603890537,0.04167776425055835,0.07792706995199998,1.841573890202262,0.7070589563388388,-0.4272022522574437,0.8457285356775597,-0.09529372822901629,0.835820895522388,0.0,165.0,1372.0,214.0,1406.0
28,1081.281948168007,238.2649687220733,0.7644175584426045,0.3742506063359999,2.493285770873206,0.2662229514239999,0.6902975239910014,0.1063698591867414,0.6404735577599999,3.300557147159997,0.4559256669504455,0.7714477435053105,0.4043041447137898,0.8065365589057545,0.9684119428818693,0.0,191.0,1031.0,289.0,1131.0
29,1939.717864923747,230.5544662309368,0.7436477984857959,0.153512983296,1.605667926801508,0.124081300224,0.442107227901485,0.07620217622418765,0.2775942835199999,2.220265459016602,0.2598894485891707,0.3637656668317421,0.3213639844699615,0.2627683474246558,0.9582463465553236,0.0,193.0,1907.0,263.0,1973.0
30,117.4009483667018,246.1828240252898,0.6334240965083479,0.3173939458559999,2.366569459016602,0.4736661494399999,0.635703172182891,0.183947426360959,0.7910600952959999,3.751435514678485,0.5428979775344916,0.1713572816714808,0.3590360959744188,0.1308002414482995,0.9593126105635582,0.0,187.0,55.0,309.0,172.0
31,985.9777777777778,239.0555555555555,0.7773546931264543,0.12040233984,1.451138945101131,0.07884681004799998,0.3915367420344225,0.05607081223882281,0.199249149888,1.946326128860375,0.642536448410657,1.140514934629286,0.581415633294151,1.481981164120414,0.9290322580645162,0.0,207.0,950.0,263.0,1015.0
32,913.4229559748428,277.3710691823899,0.8107277109260561,0.4254216007679999,2.808999853603016,0.221824588608,0.7359779923899576,0.08591061921923011,0.6472461893759999,3.337356138391693,0.5004335495531294,1.12911879060894,0.456596675608791,0.9397801095757901,0.9583725748728574,0.0,223.0,861.0,329.0,965.0
33,1453.926347305389,289.6149700598802,0.7891309754830685,0.55853307648,3.202461027830941,0.338380742592,0.843294966199209,0.1126712753821442,0.8969138190719999,4.107234427183015,0.6443560270966524,0.3471522005170193,0.5710254350045602,0.3976392174576787,0.9531963470319634,0.0,222.0,1393.0,353.0,1509.0
34,1565.919847328244,283.5515267175572,0.7820573228728945,0.350504589312,2.607182009531319,0.222577103232,0.6680391483462598,0.09308412322095118,0.5730816925439999,3.442860151925657,0.6547352084572746,-0.724284167642628,0.591277590231559,-0.7891849282030943,0.9505668934240363,0.0,226.0,1525.0,328.0,1623.0
35,20.54011065006916,315.1127247579529,0.6375014466141045,0.2418080325119999,2.128444789172829,0.3531801968639999,0.5548689477965805,0.1577558701735535,0.5949882293759999,3.304613890202262,0.7664451785805226,-0.0171213433549923,0.816900515593463,-0.03916843432048575,0.9707955689828801,1.0,251.0,0.0,377.0,69.0
36,1343.433386201428,323.0495638382236,0.7636679958952561,0.4217426403839999,2.998155303088299,0.30142391328,0.7327887877403212,0.1133879144621829,0.7231665536639998,4.128390977697732,0.7226128082966952,-0.9177638420194565,0.6468846448001235,-0.9111587344877334,0.9273763559477846,0.0,265.0,1283.0,376.0,1405.0
37,218.9600908500973,366.9902660609994,0.8839770338177951,2.061555618816,6.073630844834711,0.576677040192,1.620140159846518,0.1063225965070997,2.638232659008,7.461253955395464,0.4458906313483746,-0.6265093608704378,0.4434374728616023,-0.469387255944736,0.9769008280835215,0.0,271.0,119.0,496.0,317.0
38,1008.738321456849,348.758115597783,0.8672816574714562,0.8448230845439998,4.015088835303393,0.2783467981439999,1.037141340197448,0.07935581160574008,1.123169882688,4.64456746854792,0.3608708300062321,1.142716199711863,0.3165437016188313,0.5778191743234183,0.9430651484039574,0.0,285.0,937.0,419.0,1074.0
39,1696.852112676056,335.406103286385,0.5998310572963834,0.07123805107199999,1.084729101029433,0.126756907776,0.301169559741242,0.1004605403723009,0.197994958848,1.834917770873206,0.5720467435812137,-0.0208587580278556,0.4109626714932079,-0.2862053354481822,0.9445676274944568,0.0,305.0,1669.0,363.0,1723.0
40,883.6021276595744,344.4361702127659,0.7028206813561203,0.07859597183999999,1.22097008272981,0.08051906476799998,0.3163407962997806,0.06688046097493547,0.159115036608,1.706632596645281,0.5964637227199544,0.1145606424175879,0.5031338122883133,-0.1266755231302296,0.9343936381709742,0.0,314.0,859.0,373.0,909.0
41,2245.721545952526,397.1713329275715,0.7958547191551621,0.5495029009919999,3.102526871902639,0.318062847744,0.8364501320997596,0.1072792200764194,0.8675657487359999,4.064977073961506,0.670252800531308,-0.2312679623483049,0.6257860621079175,-0.2238356976791592,0.9703233426841872,0.0,333.0,2195.0,463.0,2299.0
42,1507.065853658537,386.6268292682927,0.7182516958451686,0.13712488704,1.53944122035849,0.128680000704,0.4178430671276839,0.08195356603199468,0.265804887744,2.2209153030883,0.3562720862949647,-0.06083734425472736,0.4357760441696625,-1.149327537178426,0.9468822170900693,0.0,357.0,1465.0,421.0,1537.0
43,1410.950381679389,428.0496183206107,0.7068960253828775,0.7010091786239999,3.518175110560751,0.7018453059839999,0.9447500237874524,0.1958633073666951,1.402854484608,5.449731634007541,0.3891355554035373,0.09571688707643766,0.32586437534642,0.758837651210913,0.9704826947563375,0.0,355.0,1331.0,505.0,1485.0
44,1148.550505050505,407.120202020202,0.7284839211484013,0.16555321728,1.662750633244527,0.146405900736,0.4591175263470441,0.08555974048767,0.311959118016,2.332212165459621,0.357795106789382,0.7442323668419127,0.4335854853106497,0.002355832917549501,0.9672691744015632,0.0,373.0,1115.0,450.0,1181.0
