axon_id,reasons,category,gratio,axon_diam,myelin_thickness,solidity,eccentricity,sample,slice_id
0,border-touching,border,0.7651072388895059,1.597342748963263,0.2451971630071019,0.9450709779179811,0.8261590793751572,sample8,03
1,border-touching,border,0.9074852129730302,0.05459719016326424,0.002782991583784339,0.8235294117647058,0.620640494239008,sample8,03
2,border-touching,border,0.9333842662701551,3.1163471629444,0.1112070131876292,0.9792816196835348,0.6108805779593788,sample8,03
3,border-touching; tiny axon (0.0206 um); myelin>>axon (mt/ad=1.16),border,0.3015113445777636,0.02063579820784273,0.02390270084853001,1.0,0.0,sample8,03
4,border-touching,border,0.8318003918560583,0.9191620948814272,0.09293257474599416,0.972668219144503,0.7154847121424355,sample8,03
5,border-touching,border,0.6933304567207158,0.7759718687505204,0.1716114850289575,0.9599456890699253,0.9127495643949953,sample8,03
6,border-touching,border,0.7547517914822743,0.6397097444431248,0.1039332867881593,0.9629258517034068,0.6884568199675924,sample8,03
7,border-touching,border,0.8288215318830686,0.708862947159936,0.07320156917497303,0.954885696945175,0.9550789624576229,sample8,03
8,border-touching,border,0.5659702615357415,0.3679889961949788,0.1411012014507986,0.8694463431305537,0.9482355886042307,sample8,03
9,border-touching,border,0.4489507089217886,0.2288620733629778,0.1404544872913085,0.924812030075188,0.9616339915903921,sample8,03
10,border-touching,border,0.5009794328681195,0.3196884111786871,0.1592192032101585,0.9448818897637795,0.9855935525476611,sample8,03
13,border-touching,border,0.8378281682565332,1.217512094262721,0.1178321366941403,0.9270306258322237,0.7458117833776123,sample8,03
16,tiny axon (0.0438 um),artifact,0.3407771005482389,0.0437751385438884,0.04234083468105525,0.75,0.9974578140606895,sample8,03
17,low solidity (0.618),merge_error,0.3554972386441703,0.1259460092495451,0.1141676248353748,0.6182572614107884,0.9560353985362935,sample8,03
18,gratio=27.839; no myelin; low solidity (0.745),invalid,27.8391883531698,2.84355009658863,-1.370704053326445,0.745306995594022,0.7338339543093776,sample8,03
22,tiny axon (0.0206 um),artifact,0.7559289460184545,0.02063579820784273,0.003331398436894694,1.0,0.0,sample8,03
29,tiny axon (0.0253 um); very low gratio (0.152); myelin>>axon (mt/ad=2.80),artifact,0.1516196087157807,0.02527358802212713,0.07070858669593941,0.75,0.9373107878885266,sample8,03
30,tiny axon (0.0103 um); very low gratio (0.091); myelin>>axon (mt/ad=4.98),artifact,0.09128709291752769,0.01031789910392137,0.05135451130084004,1.0,0.0,sample8,03
31,tiny axon (0.0103 um); very low gratio (0.078); myelin>>axon (mt/ad=5.92),artifact,0.07784989441615231,0.01031789910392137,0.06110895730457455,1.0,0.0,sample8,03
32,tiny axon (0.0103 um); very low gratio (0.067); myelin>>axon (mt/ad=6.98),artifact,0.0668153104781061,0.01031789910392137,0.07205313724439054,1.0,0.0,sample8,03
36,very low gratio (0.230); low solidity (0.744); myelin>>axon (mt/ad=1.67),myelin_dominant,0.2303583270231646,0.111127174276004,0.1856414426780661,0.7435897435897436,0.8614822489572188,sample8,03
40,very low gratio (0.241); myelin>>axon (mt/ad=1.57),myelin_dominant,0.241098486596314,0.2134583564567201,0.3359495782213362,0.904862579281184,0.7050955543148938,sample8,03
42,border-touching,border,0.6392646744229332,0.3384522552805974,0.09549384580897687,0.9658886894075404,0.9212123977307429,sample8,03
50,low solidity (0.656),merge_error,0.7658157448414769,0.4307645645411149,0.06586328328665286,0.656497175141243,0.9716348872963093,sample8,03
51,border-touching,border,0.7966042679058061,0.5923588457717498,0.07562303263510962,0.922990758891067,0.7817516624347143,sample8,03
62,border-touching,border,0.8518595815102453,1.152283459401394,0.1001924246669354,0.9095682613768962,0.7250366203337735,sample8,03
70,border-touching,border,0.9183376050517423,1.913685199295675,0.08508641903143761,0.9702713375077565,0.7721080429700813,sample8,03
71,very low gratio (0.230); myelin>>axon (mt/ad=1.67),myelin_dominant,0.2304110345692206,0.111127174276004,0.1855862659577248,0.8467153284671532,0.876251142231275,sample8,03
73,border-touching,border,0.833909042631488,1.386289516917876,0.1380547165721116,0.8497458105818113,0.85256138000742,sample8,03
87,border-touching,border,0.715529843941854,0.9597310199637208,0.1907780893658359,0.976303317535545,0.6721590794892425,sample8,03
93,border-touching,border,0.7800091278197971,0.5658876196661786,0.0798004193581066,0.9361967009025832,0.9143313867356351,sample8,03
94,tiny axon (0.0357 um),artifact,0.5222329678670934,0.03574225095072239,0.01634947447709017,1.0,0.9561828874675149,sample8,03
104,border-touching,border,0.6928850816689062,0.4269167129134401,0.0946134466517797,0.9645070422535211,0.7274115905226255,sample8,03
121,border-touching,border,0.8821932013251064,1.880010689251762,0.1255269483162289,0.975609756097561,0.6423237555626695,sample8,03
123,border-touching; low solidity (0.727),border,0.3685770701003707,0.0875502770877768,0.07499279927700636,0.7272727272727273,0.8423420248968033,sample8,03
127,tiny axon (0.0206 um),artifact,0.3380617018914066,0.02063579820784273,0.02020285804246406,1.0,0.0,sample8,03
129,tiny axon (0.0206 um),artifact,0.3713906763541037,0.02063579820784273,0.01746389446507962,1.0,0.0,sample8,03
131,border-touching; very low gratio (0.289); myelin>>axon (mt/ad=1.23),border,0.2891899040629404,0.1321335796634111,0.1623878999880557,0.8324873096446701,0.9807861676317143,sample8,03
138,low solidity (0.744),merge_error,0.5072854737316058,0.2898209517509998,0.1407481589155468,0.7436380772855796,0.905183989356104,sample8,03
139,tiny axon (0.0179 um); very low gratio (0.168); myelin>>axon (mt/ad=2.47),artifact,0.1682316462276133,0.0178711254753612,0.04417907376531719,1.0,0.816496580927726,sample8,03
140,tiny axon (0.0103 um); very low gratio (0.160); myelin>>axon (mt/ad=2.62),artifact,0.1601281538050871,0.01031789910392137,0.0270586800738721,1.0,0.0,sample8,03
142,border-touching,border,0.8789038791074675,1.395626966973825,0.09614533280087835,0.8388427857503095,0.8345957853481972,sample8,03
144,border-touching,border,0.7670216730046369,0.4116828812746195,0.06252312829458453,0.9555822328931572,0.9467725986350678,sample8,03
152,tiny axon (0.0103 um); very low gratio (0.033); myelin>>axon (mt/ad=14.54),artifact,0.03324112476572667,0.01031789910392137,0.1500388540217568,1.0,0.0,sample8,03
153,very low gratio (0.229); low solidity (0.563); myelin>>axon (mt/ad=1.69),myelin_dominant,0.2285853247582409,0.1000357433138672,0.1687970138123505,0.562874251497006,0.8706658815991211,sample8,03
156,tiny axon (0.0206 um),artifact,0.3922322702763681,0.02063579820784273,0.01598768533116691,1.0,0.0,sample8,03
157,very low gratio (0.248); myelin>>axon (mt/ad=1.51),myelin_dominant,0.2483425231622098,0.09456510731327339,0.1431099456003398,0.9130434782608695,0.7948652014021352,sample8,03
169,border-touching,border,0.5567934119506824,0.2642671593268223,0.1051780997267803,0.9371428571428572,0.9301879585335079,sample8,03
172,very low gratio (0.261); low solidity (0.710); myelin>>axon (mt/ad=1.41),myelin_dominant,0.2611888855664184,0.1321335796634111,0.186879615940623,0.70995670995671,0.9693604088179881,sample8,03
178,border-touching,border,0.4634621193130956,0.2397663083840153,0.1387855680105497,0.9183673469387755,0.9820266245586968,sample8,03
179,border-touching,border,0.7067792400057589,0.5869424670688921,0.1217521020180453,0.9382429689765149,0.9715383892626379,sample8,03
193,border-touching,border,0.8756192630015698,2.985601376582758,0.2120506681922012,0.9690635741814521,0.8336068925254114,sample8,03
198,border-touching,border,0.6050260923128586,0.2164300774943921,0.07064508005118154,0.8576998050682261,0.9636737404944616,sample8,03
221,border-touching,border,0.9375650824470001,3.403452507976002,0.1133224139365518,0.9564777861776754,0.8077436810032904,sample8,03
225,border-touching,border,0.8678610626762354,3.086914702919574,0.2350039919955879,0.9652022946859904,0.7580295194905613,sample8,03
227,tiny axon (0.0253 um); very low gratio (0.212); myelin>>axon (mt/ad=1.86),artifact,0.2116036847575795,0.02527358802212713,0.04708236459215601,1.0,0.9606594016383402,sample8,03
230,tiny axon (0.0400 um); very low gratio (0.243); myelin>>axon (mt/ad=1.55),artifact,0.243492376778837,0.03996105139733588,0.06207759030065207,1.0,0.9737231303459101,sample8,03
231,tiny axon (0.0179 um); very low gratio (0.162); myelin>>axon (mt/ad=2.58),artifact,0.1622214211307625,0.0178711254753612,0.04614694532688549,1.0,0.816496580927726,sample8,03
232,low solidity (0.640); myelin>>axon (mt/ad=1.04),merge_error,0.3255153835084638,0.07148450190144479,0.07405978226038407,0.64,0.9751724556906523,sample8,03
233,tiny axon (0.0103 um); very low gratio (0.122); myelin>>axon (mt/ad=3.59),artifact,0.1221694443563053,0.01031789910392137,0.03706887246313082,1.0,0.0,sample8,03
234,tiny axon (0.0413 um); very low gratio (0.222); low solidity (0.667); myelin>>axon (mt/ad=1.75),artifact,0.2222222222222222,0.04127159641568547,0.07222529372744957,0.6666666666666666,0.9646991313307667,sample8,03
235,tiny axon (0.0179 um); very low gratio (0.204); myelin>>axon (mt/ad=1.95),artifact,0.2041241452319315,0.0178711254753612,0.0348395758062078,1.0,0.816496580927726,sample8,03
236,tiny axon (0.0103 um); very low gratio (0.099); myelin>>axon (mt/ad=4.57),artifact,0.09853292781642932,0.01031789910392137,0.04719867004066938,1.0,0.0,sample8,03
237,tiny axon (0.0103 um),artifact,0.3779644730092273,0.01031789910392137,0.008490347988855377,1.0,0.0,sample8,03
238,tiny axon (0.0146 um); very low gratio (0.156); myelin>>axon (mt/ad=2.70),artifact,0.1561737618886061,0.0145917128479628,0.03942041867724406,1.0,1.0,sample8,03
239,tiny axon (0.0146 um); very low gratio (0.090); myelin>>axon (mt/ad=5.07),artifact,0.08980265101338746,0.0145917128479628,0.07394736236355486,1.0,1.0,sample8,03
240,tiny axon (0.0231 um); very low gratio (0.291); myelin>>axon (mt/ad=1.22),artifact,0.291111254869791,0.02307152378135234,0.02809088152383529,0.8333333333333334,0.9586907114045357,sample8,03
244,border-touching,border,0.6640394351027604,0.6509277892642403,0.1646634644181063,0.9505612610460951,0.9794168953670803,sample8,03
247,border-touching,border,0.8810178303803068,1.559607703801981,0.1053131400722304,0.9686281159911819,0.8410265550820011,sample8,03
248,border-touching,border,0.8173303278394516,1.658199063645924,0.1853000366044342,0.8912353347135956,0.9404185854188262,sample8,03
249,border-touching,border,0.8700818333068118,1.408081388519106,0.1051253718606798,0.7855244843730229,0.9579582327727449,sample8,03
251,border-touching,border,0.7291471216225895,0.3793845340470329,0.07046410114727115,0.9061662198391421,0.6345174791302902,sample8,03
252,border-touching,border,0.4552157181803951,0.1185436355662698,0.07093418217674864,0.9230769230769231,0.922904592387465,sample8,03
253,border-touching; very low gratio (0.228); myelin>>axon (mt/ad=1.69),border,0.2282920582141398,0.05836685139185121,0.09865030590305675,0.8,0.944400281603035,sample8,03
254,border-touching; tiny axon (0.0206 um),border,0.5773502691896258,0.02063579820784273,0.007553226371439832,1.0,0.0,sample8,03
