axon_id,reasons,category,gratio,axon_diam,myelin_thickness,solidity,eccentricity,sample,slice_id
0,border-touching,border,0.9180536728582032,7.877727790539367,0.3515866652151998,0.9700191862564502,0.6801814031141441,sample5,01
1,border-touching,border,0.7960069982067239,0.9006763566456623,0.1154083280990606,0.9718148195383242,0.7741087669412899,sample5,01
2,border-touching,border,0.5054062977209676,0.4459433711853267,0.2182014588618305,0.9405840886203424,0.8403686470434178,sample5,01
3,border-touching; myelin>>axon (mt/ad=1.06),border,0.3195785157231679,0.3656672758805317,0.3892750268945251,0.8734353268428373,0.981372784813896,sample5,01
4,border-touching,border,0.7217887647913486,0.4362897740615037,0.08408326845156877,0.9587131367292225,0.9088461476480475,sample5,01
5,border-touching,border,0.8952625782967145,1.44921495264579,0.08477235691161814,0.9716312056737588,0.8295611950395972,sample5,01
6,border-touching,border,0.5937935902935753,0.2510453202429219,0.0858684060222503,0.9322834645669291,0.9451279669602313,sample5,01
7,border-touching,border,0.750541117803183,1.019124336358842,0.1693642171875767,0.9559082892416225,0.7818177714510184,sample5,01
12,border-touching,border,0.9247371311987138,1.727747532309158,0.07030929734451595,0.9348536373941455,0.8360314354317262,sample5,01
13,border-touching,border,0.3904288939641388,0.2626508312633304,0.2050365126525861,0.8721399730820996,0.8652219909195672,sample5,01
14,border-touching,border,0.6890268894463831,1.098359623721995,0.2478570241066824,0.9479672076292455,0.868227659913865,sample5,01
24,border-touching,border,0.8130372652149481,1.063894982448753,0.1223244763511096,0.9748762149275628,0.8710380180662456,sample5,01
26,border-touching,border,0.6559880399591993,0.7391534367956191,0.1938126970872597,0.9500185116623473,0.9075453909018973,sample5,01
27,tiny axon (0.0386 um); very low gratio (0.122); myelin>>axon (mt/ad=3.59),artifact,0.1222346187777756,0.03860604339817561,0.1386147751746521,0.875,0.6243588693474443,sample5,01
31,gratio=1.000; no myelin; tiny axon (0.0206 um),invalid,1.0,0.02063579820784273,0.0,1.0,0.0,sample5,01
32,gratio=1.000; no myelin; tiny axon (0.0103 um),invalid,1.0,0.01031789910392137,0.0,1.0,0.0,sample5,01
34,border-touching,border,0.8794276561724728,0.8997302677746286,0.06167794840015817,0.9692797960484385,0.4960909426714885,sample5,01
36,border-touching,border,0.7771583375208468,0.658408094340396,0.09439566382353146,0.9725340339144972,0.9303115414367765,sample5,01
38,tiny axon (0.0103 um); very low gratio (0.022); myelin>>axon (mt/ad=22.35),artifact,0.02187916683968681,0.01031789910392137,0.2306338294766639,1.0,0.0,sample5,01
39,very low gratio (0.215); low solidity (0.684); myelin>>axon (mt/ad=1.82),myelin_dominant,0.2152807726010231,0.09112521752873189,0.1660801134995796,0.6842105263157895,0.974900990579768,sample5,01
40,tiny axon (0.0292 um); very low gratio (0.073); myelin>>axon (mt/ad=6.35),artifact,0.07295675402194439,0.0291834256959256,0.1854132495928527,1.0,0.8944271909999159,sample5,01
41,tiny axon (0.0179 um); very low gratio (0.127); myelin>>axon (mt/ad=3.45),artifact,0.1266600992762247,0.0178711254753612,0.06161201135030125,1.0,1.0,sample5,01
42,tiny axon (0.0461 um); very low gratio (0.159); myelin>>axon (mt/ad=2.65),artifact,0.1585106562370603,0.04614304756270469,0.1224803547424976,1.0,0.6123724356957945,sample5,01
43,tiny axon (0.0292 um); very low gratio (0.133); myelin>>axon (mt/ad=3.25),artifact,0.1333333333333333,0.0291834256959256,0.09484613351175822,1.0,0.8944271909999159,sample5,01
44,tiny axon (0.0206 um); very low gratio (0.049); myelin>>axon (mt/ad=9.77),artifact,0.04867923835112355,0.02063579820784273,0.2016389731359094,1.0,1.0,sample5,01
48,low solidity (0.739),merge_error,0.8000531614447209,1.074053154285693,0.1342120392674606,0.7385999591029923,0.8331809844735796,sample5,01
52,border-touching,border,0.8272778212447384,0.6724864385774952,0.07020212549618753,0.9761029411764706,0.6709182420097817,sample5,01
55,border-touching,border,0.7946506605123452,2.129090417267032,0.2750940335300255,0.9276688453159041,0.8265928590602549,sample5,01
59,tiny axon (0.0357 um); very low gratio (0.276); myelin>>axon (mt/ad=1.31),artifact,0.2755891273047752,0.03574225095072239,0.04697586486180635,0.9230769230769231,0.8755989883658382,sample5,01
60,border-touching,border,0.8473651721524124,0.7043430523126839,0.06343621620788892,0.9742839222245453,0.5854019986694752,sample5,01
61,tiny axon (0.0206 um); very low gratio (0.113); myelin>>axon (mt/ad=3.94),artifact,0.1125087900926024,0.02063579820784273,0.08138959410997804,1.0,0.0,sample5,01
71,border-touching,border,0.7780101930758916,0.3039842897016765,0.04336794966146084,0.9136842105263158,0.8140617594271573,sample5,01
74,tiny axon (0.0357 um); very low gratio (0.147); myelin>>axon (mt/ad=2.89),artifact,0.1473085848420709,0.03574225095072239,0.1034464847271995,1.0,0.9561828874675149,sample5,01
76,low solidity (0.607),merge_error,0.4542736103036606,0.3697207186831873,0.2220758023650553,0.6068052930056711,0.9668060010656955,sample5,01
85,border-touching,border,0.651737504047827,1.148581928926512,0.3068781579156709,0.9603968069441216,0.6410754187971484,sample5,01
89,very low gratio (0.149); myelin>>axon (mt/ad=2.86),myelin_dominant,0.1486075233534274,0.08254319283137093,0.2364505234633388,0.810126582278481,0.8830306509821356,sample5,01
98,border-touching; very low gratio (0.293); myelin>>axon (mt/ad=1.21),border,0.2925611242326434,0.07992210279467177,0.09662938419847152,0.8695652173913043,0.9367675839410137,sample5,01
100,tiny axon (0.0292 um); very low gratio (0.045); myelin>>axon (mt/ad=10.63),artifact,0.04492964191583142,0.0291834256959256,0.3101763517473008,1.0,0.8944271909999159,sample5,01
103,border-touching,border,0.8260984391218233,1.616587937917477,0.1701535509494074,0.984084986971337,0.5500408299502704,sample5,01
105,tiny axon (0.0292 um); very low gratio (0.044); myelin>>axon (mt/ad=10.87),artifact,0.04396400820988363,0.0291834256959256,0.3173096183114289,1.0,0.8944271909999159,sample5,01
107,tiny axon (0.0231 um); very low gratio (0.037); myelin>>axon (mt/ad=13.09),artifact,0.03680053699735383,0.02307152378135234,0.3019314544030877,0.8333333333333334,0.9586907114045357,sample5,01
111,tiny axon (0.0400 um); very low gratio (0.089); myelin>>axon (mt/ad=5.09),artifact,0.08944271909999157,0.03996105139733588,0.203408542743347,0.75,0.9660987136276122,sample5,01
117,border-touching,border,0.9145699273494194,0.977753648129189,0.04566603531133473,0.8896374083614028,0.329924119966997,sample5,01
121,low solidity (0.695),merge_error,0.8480162820689251,0.475071751283579,0.04257180703414651,0.6950819672131148,0.8764028452018682,sample5,01
122,tiny axon (0.0461 um); very low gratio (0.093); myelin>>axon (mt/ad=4.88),artifact,0.09296796411080281,0.04614304756270469,0.2250948634469924,1.0,0.9847319278346619,sample5,01
124,border-touching,border,0.8991485823099924,1.554000291790134,0.08715085337458069,0.9675410535295372,0.6517234869314383,sample5,01
127,gratio=1.000; no myelin; tiny axon (0.0326 um),invalid,1.0,0.03262806183620188,0.0,1.0,0.9354143466934853,sample5,01
128,gratio=1.000; no myelin; tiny axon (0.0146 um),invalid,1.0,0.0145917128479628,0.0,1.0,1.0,sample5,01
131,border-touching; tiny axon (0.0292 um); very low gratio (0.220); myelin>>axon (mt/ad=1.77),border,0.2201927530252721,0.0291834256959256,0.05167619400857244,1.0,0.8944271909999159,sample5,01
132,border-touching,border,0.8288661601501446,0.5428430970648566,0.05603970104164256,0.9571230982019364,0.8824017524907717,sample5,01
136,border-touching,border,0.9158129884885097,1.752221095905236,0.08053732553799715,0.963710485865134,0.7660034941427755,sample5,01
152,tiny axon (0.0461 um); very low gratio (0.258); low solidity (0.714); myelin>>axon (mt/ad=1.44),artifact,0.2581988897471612,0.04614304756270469,0.06628410359545364,0.7142857142857143,0.8895349287498577,sample5,01
157,border-touching,border,0.8159458773851406,0.6065661125310512,0.06841200914427328,0.9653631284916201,0.8112171143312039,sample5,01
162,border-touching,border,0.5948843580594526,0.2903714193918049,0.09887132042925784,0.935064935064935,0.9268931388850329,sample5,01
170,border-touching,border,0.7174652247054442,0.6921457134405703,0.1362820293473505,0.9533898305084746,0.5512324165580558,sample5,01
