axon_id,reasons,category,gratio,axon_diam,myelin_thickness,solidity,eccentricity,sample,slice_id
0,border-touching,border,0.7240907198839518,0.4621221030084093,0.08804406220480161,0.9382600561272217,0.976761592085203,sample8,05
1,border-touching,border,0.7056102572207532,0.387848715649704,0.08090775500281334,0.9320580474934037,0.9345238702519381,sample8,05
4,border-touching,border,0.8575375856394365,1.429764499112669,0.1187631340722692,0.9364545232870032,0.9506677363622775,sample8,05
5,gratio=1.000; no myelin; tiny axon (0.0310 um),invalid,1.0,0.0309536973117641,0.0,1.0,1.0,sample8,05
13,border-touching,border,0.9024036417222928,1.822299891502508,0.09854228467045428,0.972077659010876,0.6288517258842432,sample8,05
20,border-touching,border,0.8361228369178082,1.183099101152175,0.1159416510238007,0.9489030023094688,0.8983041912727998,sample8,05
23,low solidity (0.566),merge_error,0.6634645678763661,0.4267920110813908,0.1082428820094546,0.5661813368630046,0.7122733554777282,sample8,05
29,tiny axon (0.0413 um); very low gratio (0.205); myelin>>axon (mt/ad=1.94),artifact,0.2046578040386604,0.04127159641568547,0.08019494364818042,1.0,0.0,sample8,05
35,border-touching,border,0.9120309561572234,2.275956414924998,0.1097625624969858,0.8697602917255063,0.810127924861837,sample8,05
36,border-touching; tiny axon (0.0310 um); very low gratio (0.152); myelin>>axon (mt/ad=2.78),border,0.1524985703326047,0.0309536973117641,0.08601163495499053,1.0,0.0,sample8,05
38,border-touching,border,0.8392851919126695,1.070230270550832,0.1024692525247879,0.9609682029296177,0.8556121939233856,sample8,05
54,border-touching,border,0.8635277918878335,1.321295511392052,0.1044089823757461,0.9591741241153419,0.5869922175541405,sample8,05
57,border-touching,border,0.8566336136083932,1.141282777349817,0.09550266592411527,0.9115631053494263,0.7812535801697638,sample8,05
65,border-touching,border,0.8609472977067759,1.543448729635934,0.1246421919660968,0.9628243190912611,0.8552838798195612,sample8,05
67,border-touching,border,0.8552241910898841,1.614017582230944,0.1366137110579438,0.9514736760245742,0.8023918404756847,sample8,05
78,low solidity (0.710),merge_error,0.7363786533616795,0.1810783943792302,0.03241276071450123,0.7096774193548387,0.8099335534694753,sample8,05
80,border-touching,border,0.8289849956835742,1.790356191692083,0.1846702735540403,0.9533896963364048,0.6381388398862434,sample8,05
81,low solidity (0.663),merge_error,0.732568694045549,0.139577951952027,0.02547714246894726,0.6630434782608695,0.7529104541924165,sample8,05
82,low solidity (0.566),merge_error,0.8219193820492586,0.2797273597813512,0.03030347146905883,0.5658198614318707,0.8847368211370323,sample8,05
83,low solidity (0.565),merge_error,0.6502826413273041,0.2727908911623925,0.07335249617963092,0.5646203554119548,0.8849385809085341,sample8,05
84,border-touching,border,0.8450634446509212,1.456980883834412,0.1335636991397781,0.9427004538577912,0.7898473985316214,sample8,05
85,tiny axon (0.0357 um),artifact,0.5619514869490164,0.03574225095072239,0.01393077538335576,1.0,0.6831300510639732,sample8,05
86,border-touching,border,0.8423817346663942,0.948461335117582,0.08873342347364228,0.9512552065743555,0.8425002388970201,sample8,05
87,border-touching,border,0.6520743311677761,0.4178430671276839,0.1114737397628845,0.9490740740740741,0.6993258804901442,sample8,05
88,border-touching,border,0.4141246349909179,0.2850056999148773,0.201603339138421,0.8248648648648649,0.9958294864748177,sample8,05
